id;value;ingredientId;nutrientId
12080;0;158;19
12089;0;158;71
12093;1.307;158;53
12096;0;158;35
12100;0;158;24
12105;0.076;158;50
12110;0.254;158;29
12114;0.112;158;51
12119;0.086;158;55
12124;21.24;158;13
12129;0;158;45
12134;0;158;76
12139;9.45;158;63
12141;0;159;8
12149;0;159;70
12152;0;159;57
12157;2.15;159;17
12161;2.52;159;20
12167;0;159;71
12173;0;159;33
12177;0;159;22
11583;0;152;31
11586;0.294;152;48
11592;0;152;56
11597;0;152;16
11602;98;152;1
11606;0;152;60
11613;0;152;53
11617;0;152;22
11622;0;152;26
11629;0;152;10
11632;0;152;28
11637;0;152;40
11641;0;152;47
11651;0;152;74
11656;0;152;66
11664;0;153;52
11669;0;153;70
11674;0;153;58
11678;0;153;17
11682;99;153;1
11689;0;153;32
11693;0;153;34
11698;0;153;23
11704;0;153;37
11709;0;153;10
11714;0;153;51
11717;0;153;40
11720;0;153;62
11723;0;153;12
11728;0;153;42
11733;0;153;75
11738;0;153;68
11741;0;154;8
11749;0;154;70
11750;0;154;56
11755;0;154;38
11760;0;154;19
11765;0;154;11
11770;0.01;154;59
11778;0;154;23
11783;0;154;27
11789;0;154;10
11794;0.05;154;51
11799;0;154;55
11803;0;154;12
11809;0;154;45
11814;0;154;75
11818;0;154;68
11820;0;155;31
11825;0;155;69
11830;0;155;49
11835;0;155;38
11840;0;155;19
11845;0;155;11
11854;0;155;33
11859;0;155;23
11863;0;155;27
11868;0;155;54
11872;0;155;30
11877;0;155;40
11882;0;155;41
11886;0;155;43
11893;0;155;75
11896;0;155;66
11904;0;156;52
11908;0;156;80
11913;0;156;57
11917;1.75;156;18
11922;2.2;156;5
11927;0;156;71
11931;0;156;79
11939;0;156;23
11941;0;156;25
11946;89.56;156;61
11951;1.22;156;30
11955;0;156;39
11960;0;156;62
11965;48.9;156;14
11970;0;156;65
11975;0;156;78
11983;0;157;36
11987;0;157;80
11992;3.8;157;2
11998;1.44;157;17
12002;92;157;1
12007;0.96;157;71
12012;0.2;157;33
12017;0;157;22
12022;0.36;157;26
12027;0.7;157;64
12032;0.36;157;28
12037;0;157;40
12042;0;157;41
12047;0.1;157;44
12052;0;157;77
12057;0;157;67
12064;13.62;158;9
12067;10.8;158;4
12072;0;158;57
12078;1.21;158;17
12081;1.12;158;5
12087;180;158;60
12091;0;158;79
12095;0;158;34
12099;0;158;23
12104;0;158;37
12109;20.88;158;10
12115;0;158;73
12121;0;158;47
12125;0;158;14
12130;5.5;158;65
12136;0;158;66
12143;0;159;52
12147;37.2;159;4
12150;0;159;56
12155;0;159;38
12160;0;159;19
12165;98;159;11
12170;0;159;59
12175;0;159;7
11584;19.76;152;52
11587;0;152;4
11591;68.6;152;2
11598;0;152;17
11601;0;152;20
11607;0;152;71
11612;0;152;33
11619;0;152;23
11623;0;152;27
11627;0;152;64
11634;24.7;152;51
11638;0;152;3
11642;0;152;41
11652;0;152;77
11658;0;152;68
11661;0;153;8
11667;0;153;4
11672;0;153;2
11676;0;153;15
11680;0;153;19
11685;0;153;11
11690;0;153;59
11695;0;153;7
11701;0;153;25
11706;0;153;61
11711;0;153;30
11715;0;153;73
11718;0;153;3
11721;0.9;153;47
11726;0;153;43
11731;0;153;74
11736;0;153;66
11744;0;154;52
11746;0.154;154;48
11753;0;154;58
11758;0;154;17
11762;99;154;1
11767;0;154;71
11771;0;154;79
11775;0;154;7
11780;0;154;24
11785;0.14;154;50
11790;0;154;29
11795;0;154;73
11800;0;154;62
11805;0;154;14
11810;0;154;65
11815;0;154;78
11824;0;155;36
11829;0;155;70
11834;0;155;58
11839;0;155;18
11844;0;155;6
11849;0;155;32
11853;0;155;34
11858;0;155;21
11862;0;155;37
11866;0;155;61
11870;0;155;29
11875;0;155;73
11880;0;155;62
11889;0;155;45
11894;0;155;76
11897;0;155;67
11901;0;156;31
11907;29.1;156;4
11912;8.6;156;2
11916;2.16;156;16
11921;2.16;156;20
11926;368.66;156;60
11930;0;156;59
11935;0;156;7
11944;0;156;37
11947;1.3;156;64
11952;1.26;156;28
11957;0;156;40
11962;0;156;41
11967;0;156;44
11972;0;156;77
11979;40.82;156;63
11982;0.2;157;31
11986;30.6;157;4
11993;0;157;57
11999;1.59;157;18
12003;1.4;157;5
12009;0.1;157;32
12014;0.3;157;34
12019;0;157;23
12024;0.1;157;37
12029;72;157;10
12034;0.14;157;51
12039;0.09;157;55
12044;31.8;157;13
12049;0.1;157;42
12054;2.19;157;76
12058;26.89;157;63
12060;0;158;8
12065;0;158;69
12070;0.175;158;49
12079;0;158;18
12084;1.12;158;6
12088;0;158;46
12102;0;158;26
12107;0.8;158;64
12112;0.461;158;28
12117;0;158;40
12122;0;158;41
12127;0;158;44
12132;0;158;77
12137;0;158;67
12142;0;159;31
12146;0.22;159;48
12154;0.71;159;49
12158;1.49;159;18
12162;2;159;5
12166;151.21;159;60
12171;0;159;79
12176;0;159;35
12181;0;159;25
12185;0.16;159;50
12178;0;159;23
12183;0;159;37
12187;64;159;10
12191;1.06;159;30
12196;0;159;39
12205;0;159;43
12210;0;159;65
12214;0;159;76
12223;0.37;160;36
12226;0.08;160;48
12232;17.1;160;2
12235;0.32;160;38
12236;3.703;160;15
12237;3.79;160;16
12242;86;160;1
12247;0.5;160;71
12252;0.48;160;33
12257;2.8;160;22
12262;3.2;160;26
12267;1.5;160;64
12272;2.22;160;28
12277;0;160;40
12282;0;160;41
12287;0.16;160;44
12292;0;160;77
12297;2;160;67
12300;13.5;161;9
12309;0.26;161;69
12314;5.95;161;58
12319;2.95;161;18
12323;4.6;161;6
12327;0.5;161;46
12331;0.48;161;33
12336;0.4;161;35
12340;2.594;161;24
12349;27;161;10
12353;1.77;161;28
12356;0.65;161;39
12361;0.4;161;47
12366;0.44;161;43
12374;2.61;161;76
12379;35.03;161;63
12382;0.85;162;31
12388;0;162;80
12391;0;162;56
12396;3.624;162;15
12401;4.01;162;20
12406;71;162;60
12411;0;162;79
12416;0.48;162;35
12421;2.93;162;25
12426;30.77;162;61
12431;1.94;162;30
12435;13.8;162;73
12440;0.45;162;62
12445;91;162;14
12450;0;162;65
12455;0;162;78
12463;0;163;36
12467;0;163;4
12471;0;163;2
12477;8.75;163;17
12483;100;163;5
12487;0;163;46
12491;0;163;79
12496;0;163;35
12501;8.4;163;25
12506;0;163;61
12511;5.36;163;30
12516;0;163;39
12521;0;163;47
12526;0;163;43
12531;0;163;74
12536;0;163;66
12543;16.07;164;52
12548;0;164;80
12552;112.7;164;2
12559;0;164;18
12563;98;164;1
12568;0;164;46
20200;0.9;262;35
20205;3.19;262;25
20210;5.86;262;61
20215;1.71;262;30
20219;0.36;262;39
20224;0.06;262;62
20233;0.25;262;42
20238;3.22;262;76
20245;0;263;31
20252;0;263;80
20257;0;263;2
20259;0;263;15
20264;0;263;19
20272;0;263;46
20277;0;263;34
20282;0;263;21
20286;0;263;27
20291;0;263;64
20296;0;263;28
20300;0;263;39
20307;0;263;12
20312;0;263;42
20315;0;263;77
20320;0;263;66
20326;0;264;52
20331;0;264;4
20337;0;264;57
20342;0;264;17
20347;0;264;5
20353;0;264;32
20357;0;264;53
20361;0;264;21
20366;0;264;25
20370;0;264;61
20375;0;264;30
20380;0;264;39
20385;0;264;47
20389;0;264;43
20394;0;264;65
20399;0;264;78
12179;1.72;159;21
12184;2.14;159;27
12186;0.39;159;54
12190;0.43;159;29
12195;0;159;73
12200;0;159;62
12201;0;159;47
12202;0;159;41
12207;0;159;44
12212;0;159;77
12217;0;159;67
12220;3.7;160;9
12225;0.12;160;69
12230;0.11;160;49
12240;3.703;160;17
12245;34;160;11
12248;0.26;160;32
12253;0.36;160;53
12258;3.29;160;21
12263;3.33;160;27
12270;0.02;160;54
12275;7.1;160;73
12279;0.14;160;55
12284;84;160;13
12290;0.42;160;42
12294;0;160;78
12298;0;160;68
12303;0;161;8
12306;0;161;80
12312;11.8;161;2
12317;3.02;161;16
12321;89;161;1
12325;65.45;161;60
12334;0.11;161;59
12339;2.594;161;23
12341;2.65;161;27
12345;0.14;161;50
12350;1.19;161;29
12359;0.21;161;55
12363;68.5;161;12
12368;0.14;161;44
12372;0;161;77
12376;0;161;66
12384;0;162;52
12387;2.5;162;4
12392;15.5;162;2
12398;3.09;162;18
12404;6.1;162;6
12408;0;162;46
12414;0.98;162;34
12419;3.009;162;23
12424;0.2;162;37
12429;0;162;10
12434;0.42;162;51
12439;0.19;162;55
12444;83.6;162;13
12449;0.72;162;45
12454;1;162;76
12459;33.58;162;63
12464;0;163;52
12466;0;163;48
12473;0;163;58
12476;8.75;163;16
12484;100;163;6
12489;0;163;71
12492;0;163;33
12498;8.4;163;21
12504;8.4;163;27
12509;0;163;10
12514;0;163;51
12518;0;163;55
12523;177;163;12
12528;0;163;42
12533;0;163;75
12538;0;163;68
12542;0;164;8
12546;0.504;164;48
12553;0;164;57
12557;0;164;16
12564;0;164;6
12569;0;164;32
20207;0.17;262;37
20212;0.62;262;54
20217;10.6;262;72
20222;15;262;3
20227;78;262;12
20229;78;262;14
20234;0;262;65
20239;0;262;78
20240;0;262;66
20241;0.2;262;67
20247;0;263;52
20250;0;263;48
20258;0;263;58
20261;0;263;17
20266;100;263;1
20271;0;263;71
20275;0;263;79
20280;0;263;35
20285;0;263;26
20290;0;263;61
20295;0;263;30
20301;0;263;40
20306;0;263;41
20310;0;263;43
20318;0;263;74
20323;521400;263;63
20328;0;264;31
20333;0;264;80
20338;0;264;58
20343;0;264;18
20348;0;264;6
20352;0;264;46
20356;0;264;33
20360;0;264;22
20365;0;264;26
20369;0;264;64
20374;0;264;29
20379;0;264;73
20384;0;264;62
12180;0;159;24
12189;1.2;159;64
12194;0.06;159;51
12199;0.2;159;55
12206;43.7;159;12
12211;0;159;74
12216;0.6;159;66
12224;0.05;160;52
12227;2.65;160;4
12233;0;160;57
12241;3.79;160;20
12246;58;160;60
12251;0;160;79
12256;0.47;160;35
12261;3.41;160;25
12266;37;160;61
12271;1.95;160;30
12276;0.6;160;39
12281;0.4;160;47
12286;0.4;160;43
12291;5.2;160;74
12296;0;160;66
12304;0;161;52
12305;0.08;161;48
12310;0.09;161;49
12318;3.04;161;17
12322;4.6;161;5
12326;0.39;161;71
12330;0;161;79
12335;0;161;7
12344;0.22;161;37
12348;0.05;161;54
12352;1.55;161;30
12357;0;161;40
12364;68.9;161;13
12367;0.66;161;45
12371;6.13;161;74
12377;15;161;67
12380;0;162;9
12385;0;162;69
12390;0.09;162;49
12395;0.22;162;38
12400;3.11;162;19
12405;0;162;11
12410;0.1;162;59
12415;0;162;7
12420;3.009;162;24
12425;0.11;162;50
12430;1.58;162;29
12437;0.66;162;39
12441;0;162;47
12447;0.18;162;44
12451;6.49;162;74
12457;14.8;162;67
12462;0;163;31
12469;0;163;70
12474;0;163;56
12478;8.75;163;18
12481;8.75;163;20
12486;0;163;60
12494;0;163;34
12499;8.7;163;23
12502;8.4;163;26
12507;0;163;64
12512;5.36;163;28
12517;0;163;40
12524;177;163;13
12529;0;163;45
12532;0;163;77
12537;0;163;67
12540;0;164;9
12545;0;164;69
12550;0;164;49
12555;0;164;38
12560;0;164;19
12565;0;164;11
20226;0;262;41
20232;0.72;262;43
20237;27.4;262;75
20243;4.79;262;63
20244;0;263;8
20249;0;263;69
20254;0;263;49
20263;0;263;38
20268;0;263;6
20273;0;263;32
20278;0;263;53
20283;0;263;23
20287;0;263;37
20292;0;263;54
20297;0;263;72
20302;0;263;3
20305;0;263;47
20313;0;263;45
20316;0;263;75
20321;0;263;67
20324;0;264;9
20330;0;264;69
20335;0;264;56
20340;0;264;15
20345;0;264;20
20350;0;264;60
20355;0;264;79
20359;0;264;35
20364;0;264;24
20372;0;264;50
20377;0;264;72
20382;0;264;3
20386;0;264;41
20393;0;264;44
20398;0;264;76
20403;479700;264;63
20406;0;265;31
20410;0;265;48
20416;0;265;2
20419;0;265;15
20424;0;265;19
20429;0;265;11
20434;0;265;59
20447;0;265;27
12182;0;159;26
12188;28.99;159;61
12192;0.94;159;28
12198;27.66;159;3
12203;47.9;159;13
12208;0;159;42
12215;0;159;78
12219;5.47;159;63
12222;0.77;160;31
12229;1240;160;70
12231;1.6;160;56
12239;3.1;160;18
12244;6.5;160;6
12249;0.11;160;59
12255;2.52;160;7
12259;2.8;160;23
12265;0.12;160;50
12268;1.5;160;29
12273;20;160;72
12280;0.09;160;62
12285;83.7;160;14
12288;0.63;160;45
12293;1.3;160;75
12301;0.28;161;36
12307;967;161;70
12311;0.05;161;56
12315;0.36;161;38
12324;2.77;161;19
12328;0.31;161;32
12332;0.4;161;53
12337;2.594;161;22
12342;2.71;161;25
12346;36.14;161;61
12354;14;161;72
12358;15.164;161;3
12362;0;161;41
12369;0.41;161;42
12373;1.4;161;75
12378;0;161;68
12381;0;162;8
12389;1131;162;70
12394;6.02;162;58
12397;4.01;162;16
12402;90;162;1
12407;0.51;162;71
12412;0.55;162;33
12417;3.009;162;22
12422;3.25;162;26
12427;2.2;162;64
12432;2.24;162;28
12436;0;162;40
12442;0;162;41
12446;0.44;162;43
12453;1.2;162;75
12458;0;162;68
12460;0.3;163;8
12465;0;163;69
12470;0;163;49
12475;0;163;38
12480;8.75;163;19
12485;0;163;11
12490;0;163;59
12495;15;163;7
12500;8.7;163;24
12505;0;163;50
12510;5.36;163;29
12515;0;163;73
12520;0;163;62
12525;177;163;14
12530;0;163;65
12535;0;163;78
12544;0;164;36
12549;0;164;70
12554;0.008;164;58
12558;0;164;17
12562;0;164;5
12567;0;164;71
20390;0;264;14
20395;0;264;74
20400;0;264;66
20408;0;265;52
20413;0;265;70
20418;0;265;58
20421;0;265;17
20426;0;265;5
20432;0;265;46
20436;0;265;33
20440;0;265;35
20443;0;265;23
20445;0;265;25
20449;0;265;37
20454;0;265;29
20459;0;265;73
20463;0;265;62
20468;0;265;13
20473;0;265;45
20478;0;265;76
20483;780000;265;63
20487;0;266;31
20490;0;266;48
20497;0;266;2
20501;0;266;15
20506;99;266;1
20509;0;266;11
20514;0;266;79
20518;0;266;34
20523;0;266;23
20528;0;266;37
20533;0;266;10
20538;0;266;51
20545;0;266;47
20548;0;266;13
20553;0;266;45
20558;0;266;76
20563;360000;266;63
12193;0;159;72
12197;0;159;40
12204;43.7;159;14
12209;0;159;45
12213;0;159;75
12218;0;159;68
12221;0;160;8
12228;0;160;80
12234;4;160;58
12238;3.48;160;19
12243;6.5;160;5
12250;0.5;160;46
12254;0.86;160;34
12260;2.8;160;24
12264;0.19;160;37
12269;9.9;160;10
12274;0.38;160;51
12278;22;160;3
12283;83.7;160;12
12289;250;160;65
12295;9.6;160;76
12299;34;160;63
12302;0.87;161;31
12308;10.7;161;4
12313;0;161;57
12316;3.04;161;15
12320;3.02;161;20
12329;34;161;11
12333;0.92;161;34
12338;2.62;161;21
12343;2.54;161;26
12347;1.5;161;64
12351;0.34;161;51
12355;9.7;161;73
12360;0.21;161;62
12365;68.5;161;14
12370;0;161;65
12375;0;161;78
12383;0.35;162;36
12386;0.08;162;48
12393;0;162;57
12399;3.624;162;17
12403;6.1;162;5
12409;0.24;162;32
12413;0.36;162;53
12418;3.21;162;21
12423;3.65;162;27
12428;0.03;162;54
12433;9.6;162;72
12438;16.5;162;3
12443;91;162;12
12448;0.51;162;42
12452;0;162;77
12456;0;162;66
12461;0;163;9
12468;0;163;80
12472;0;163;57
12479;8.75;163;15
12482;99;163;1
12488;0;163;32
12493;0;163;53
12497;8.7;163;22
12503;0;163;37
12508;0;163;54
12513;0;163;72
12519;0;163;3
12522;0;163;41
12527;0;163;44
12534;0;163;76
12539;0;163;63
12541;0;164;31
12547;0;164;4
12551;0;164;56
12556;0;164;15
12561;0;164;20
12566;0.154;164;60
20407;0;265;36
20412;0;265;80
20417;0;265;57
20420;0;265;16
20425;100;265;1
20430;0;265;60
20435;0;265;79
20439;0;265;7
20451;0;265;64
20456;0;265;28
20461;0;265;40
20466;0;265;41
20472;0;265;44
20477;0;265;75
20482;0;265;68
20485;0;266;8
20492;0;266;80
20496;0;266;56
20502;0;266;17
20504;0;266;19
20508;0;266;6
20515;0;266;46
20520;0;266;35
20525;0;266;25
20530;0;266;61
20535;0;266;30
20540;0;266;73
20544;0;266;62
20550;0;266;43
20555;0;266;74
20560;0;266;66
12570;0;164;59
12575;0;164;7
12580;0;164;24
12585;0.454;164;50
12590;0;164;29
12595;0;164;73
12600;0.05;164;62
12606;0;164;14
12611;0;164;74
12617;0;164;67
12623;19.53;165;52
12628;0;165;80
12633;68.6;165;2
12638;0;165;17
12643;0;165;5
12647;0;165;71
12652;0;165;33
12657;0;165;22
12662;0;165;26
12667;0;165;64
12674;24.411;165;51
12678;0;165;40
12682;0;165;41
12689;0;165;45
12694;0;165;76
12699;0.063;165;63
12701;0;166;31
12709;0;166;70
12711;0;166;56
12716;0;166;15
12721;0;166;20
12726;3.7;166;60
12731;0;166;79
12739;0;166;23
12744;0;166;37
12749;0;166;10
12753;13;166;51
12757;0;166;40
12764;0;166;13
12769;0;166;45
12773;0;166;75
12778;0;166;63
12783;0;167;52
12787;0;167;4
12790;0;167;56
12799;8.01;167;18
12804;100;167;6
12809;0;167;32
12814;0;167;34
12819;8.7;167;23
12824;0;167;37
12827;0;167;54
12831;4.935;167;30
12838;0;167;3
12841;0;167;41
12846;0;167;43
12851;0;167;74
12856;0;167;66
12862;0;168;31
12867;0;168;4
12871;0;168;56
12884;100;168;6
12886;0;168;60
12891;0;168;79
12896;0;168;35
12901;7.69;168;25
12904;0;168;37
12908;0;168;54
12910;4.935;168;29
12914;0;168;73
12919;0;168;55
12924;177;168;13
12929;0;168;45
12934;0;168;76
12944;0;169;52
12949;0;169;70
12954;0;169;58
12959;0;169;18
12964;0;169;6
12968;0;169;46
12972;0;169;33
12977;0;169;22
12981;0;169;25
12986;0;169;61
12991;0;169;30
12996;0;169;39
13001;0;169;47
13006;0;169;43
13011;0;169;74
13016;0;169;66
13023;1.17;170;36
13026;0.12;170;48
13030;0.05;170;49
13035;0.31;170;38
13040;3.26;170;19
13045;23;170;11
13050;0;170;59
13055;0.41;170;7
13060;2.7;170;24
13065;0.12;170;50
13070;0.3;170;29
13075;17.7;170;73
13080;0.1;170;62
13085;78.1;170;14
13090;0;170;65
13095;0;170;78
13104;1.125;171;36
13109;1974;171;70
13114;15.4;171;58
13118;3.43;171;17
13123;5.6;171;5
13129;1.01;171;32
13133;1.15;171;53
13137;3.01;171;21
13142;2.66;171;26
13146;25.52;171;61
13151;1.78;171;30
13156;2.02;171;39
13160;0;171;62
13165;87.1;171;14
12571;0;164;79
12576;0;164;35
12581;0;164;25
12586;1.512;164;61
12591;0;164;30
12596;0;164;39
12601;0;164;47
12605;0;164;43
12610;0;164;65
12615;0;164;78
12624;0;165;36
12629;0;165;70
12634;0.008;165;58
12639;0;165;18
12644;0;165;6
12649;0;165;32
12654;0;165;34
12659;0;165;23
12664;0;165;37
12669;0;165;10
12673;0;165;28
12677;0;165;3
12681;0.1;165;47
12686;0;165;43
12691;0;165;74
12696;0;165;66
12704;3.9;166;52
12706;35;166;48
12710;0;166;49
12715;0;166;38
12720;0;166;19
12725;0;166;11
12730;0;166;59
12735;0;166;7
12740;0;166;24
12745;0;166;50
12750;0;166;29
12755;0;166;73
12760;0;166;62
12765;0;166;14
12770;0;166;65
12775;0;166;78
12782;14;167;8
12788;0;167;70
12792;0;167;57
12797;8.01;167;16
12801;8.01;167;20
12805;0;167;11
12810;0;167;59
12815;10;167;7
12820;8.7;167;24
12829;0;167;10
12834;0;167;51
12839;0;167;55
12842;177;167;12
12848;0;167;42
12852;0;167;77
12859;0;167;63
12861;0;168;9
12866;0;168;48
12872;0;168;2
12876;8.01;168;15
12880;8.01;168;19
12889;0;168;59
12894;0;168;34
12898;7.69;168;21
12912;4.935;168;28
12917;0;168;40
12922;0;168;41
12927;0;168;44
12932;0;168;77
12937;0;168;67
12940;0;169;9
12945;0;169;69
12950;0;169;49
12955;0;169;38
12960;0;169;19
12969;0;169;32
12974;0;169;34
12979;0;169;23
12984;0;169;37
12989;0;169;10
12994;0;169;51
12999;0;169;55
13004;0;169;13
13009;0;169;45
13014;0;169;76
13019;0;169;63
13022;1.87;170;31
13027;1.6;170;4
13033;0;170;57
13037;3.44;170;16
13044;1.3;170;6
13049;1;170;46
13054;1.51;170;34
13058;2.7;170;22
13064;0.21;170;37
13069;10.1;170;10
13074;30.5;170;72
13076;25;170;3
13081;1.08;170;47
13086;0.78;170;43
13094;1.96;170;76
13099;12.9;170;63
13101;0.168;171;8
13105;0.33;171;69
13112;0.03;171;49
13116;3.43;171;15
13121;3.84;171;20
13126;296.41;171;60
13131;0;171;79
13138;3;171;23
13143;3.46;171;27
13147;3.2;171;64
13152;172.7;171;72
13157;0;171;40
13161;0;171;41
13166;1.16;171;43
13170;0;171;65
13179;33;171;63
12572;0;164;33
12578;0;164;21
12583;0;164;27
12588;0.04;164;54
12593;0;164;72
12598;0;164;3
12603;0;164;12
12608;0;164;42
12613;0;164;75
12618;0;164;68
12620;0;165;8
12625;0;165;69
12630;0;165;49
12635;0;165;38
12640;0;165;19
12645;0;165;11
12650;0;165;59
12655;0;165;7
12660;0;165;24
12665;0.46;165;50
12670;0;165;29
12675;0;165;73
12680;0.046;165;62
12685;0;165;14
12690;0;165;65
12695;0;165;78
12703;0;166;36
12707;0;166;4
12712;0;166;2
12718;0;166;17
12724;0;166;6
12729;0;166;32
12734;0;166;34
12737;0;166;22
12742;0;166;26
12748;0;166;54
12752;0;166;28
12759;0;166;55
12762;0;166;41
12768;0;166;42
12774;0;166;76
12779;0;166;68
12781;0;167;31
12785;0;167;69
12794;0;167;49
12798;8.01;167;17
12803;100;167;5
12808;0;167;46
12813;0;167;53
12818;7.69;167;21
12822;7.69;167;27
12826;0;167;61
12833;0;167;72
12836;0;167;39
12843;0;167;62
12847;0;167;44
12854;0;167;75
12857;0;167;68
12860;9;168;8
12865;0;168;69
12870;0;168;49
12875;0;168;38
12879;8.01;168;18
12883;100;168;5
12885;0;168;11
12887;0;168;71
12892;0;168;33
12897;8.7;168;22
12902;7.69;168;26
12913;0;168;72
12918;0;168;3
12923;177;168;12
12928;0;168;42
12933;0;168;75
12938;0;168;68
12941;0;169;8
12947;0;169;4
12952;0;169;2
12957;0;169;16
12961;0;169;20
12967;0;169;71
12970;0;169;79
12975;0;169;7
12980;0;169;24
12985;0;169;50
12990;0;169;29
12995;980000;169;73
13000;0;169;62
13005;0;169;14
13010;0;169;65
13015;0;169;78
13020;5.4;170;9
13025;0.17;170;69
13032;23.4;170;2
13039;3.07;170;18
13042;89;170;1
13048;0.54;170;32
13052;0.86;170;33
13057;3.03;170;21
13062;2.11;170;26
13068;0.04;170;54
13073;1.125;170;28
13077;0;170;40
13082;0;170;41
13087;0.71;170;42
13091;4.61;170;74
13096;0;170;66
13103;0.071;171;52
13108;0;171;80
13113;0;171;57
13119;0;171;18
13124;5.6;171;6
13127;0.66;171;71
13132;1.41;171;33
13135;1.73;171;7
13140;3;171;24
13148;13;171;10
13153;1.89;171;28
13158;27.8;171;3
13162;1.83;171;47
12573;0;164;53
12579;0;164;23
12584;0;164;37
12589;0;164;10
12594;20.082;164;51
12599;2.468;164;55
12604;0;164;13
12609;0;164;45
12614;0;164;76
12619;0.03;164;63
12622;0;165;31
12626;0.38;165;48
12631;0;165;56
12636;0;165;15
12641;0;165;20
12646;0.183;165;60
12651;0;165;79
12656;0;165;35
12661;0;165;25
12666;0.99;165;61
12671;0;165;30
12679;0.821;165;55
12683;0;165;12
12687;0;165;44
12693;0;165;75
12698;0;165;68
12702;0;166;8
12708;0;166;80
12714;0;166;57
12717;0;166;16
12722;100;166;1
12727;0;166;71
12732;0;166;33
12738;0;166;21
12743;0;166;27
12747;0;166;64
12754;0;166;72
12758;0;166;3
12763;0;166;12
12767;0;166;44
12772;0;166;77
12777;0;166;67
12784;0;167;36
12786;0;167;48
12791;0;167;2
12795;0;167;38
12802;99;167;1
12806;0;167;60
12811;0;167;79
12817;8.7;167;22
12821;7.69;167;25
12825;0;167;50
12830;4.935;167;29
12835;0;167;73
12844;177;167;13
12849;0;167;45
12853;0;167;76
12858;0;167;67
12863;0;168;52
12868;0;168;80
12873;0;168;57
12877;8.01;168;16
12881;8.01;168;20
12888;0;168;46
12893;0;168;53
12900;8.7;168;24
12905;0;168;50
12907;0;168;64
12911;4.935;168;30
12915;0;168;39
12920;0;168;62
12925;177;168;14
12931;0;168;74
12935;0;168;78
12939;0;168;63
12942;0;169;31
12948;0;169;80
12953;0;169;57
12958;0;169;17
12963;0;169;5
12965;0;169;11
12973;0;169;59
12978;0;169;21
12982;0;169;26
12988;0;169;54
12993;0;169;72
12998;0;169;3
13003;0;169;12
13008;0;169;42
13013;0;169;75
13018;0;169;68
13021;0;170;8
13028;0;170;80
13031;0;170;56
13036;3.45;170;15
13041;3.44;170;20
13046;64.57;170;60
13051;0;170;79
13056;1.5;170;35
13061;2.84;170;25
13066;13;170;61
13071;1.1;170;30
13079;0.98;170;39
13084;77.2;170;13
13089;0.98;170;45
13093;1.8;170;75
13097;3;170;67
13102;5.6;171;9
13107;6.2;171;4
13110;0.11;171;56
13115;0.6;171;38
13120;4.32;171;19
13125;23;171;11
13130;0.06;171;59
13139;1.48;171;35
13144;0.5;171;37
13149;0.08;171;54
13154;0.59;171;51
13159;0.23;171;55
13164;74.1;171;13
12574;0;164;34
12577;0;164;22
12582;0;164;26
12587;0;164;64
12592;0;164;28
12597;0;164;40
12602;0;164;41
12607;0;164;44
12612;0;164;77
12616;0;164;66
12621;0;165;9
12627;0;165;4
12632;0;165;57
12637;0;165;16
12642;98;165;1
12648;0;165;46
12653;0.138;165;53
12658;0;165;21
12663;0;165;27
12668;0.078;165;54
12672;0;165;72
12676;0;165;39
12684;0;165;13
12688;0;165;42
12692;0;165;77
12697;0;165;67
12700;0;166;9
12705;0;166;69
12713;0;166;58
12719;0;166;18
12723;0;166;5
12728;0;166;46
12733;0;166;53
12736;0;166;35
12741;0;166;25
12746;0;166;61
12751;0;166;30
12756;0;166;39
12761;0.7;166;47
12766;0;166;43
12771;0;166;74
12776;0;166;66
12780;0;167;9
12789;0;167;80
12793;0;167;58
12796;8.01;167;15
12800;8.01;167;19
12807;0;167;71
12812;0;167;33
12816;0;167;35
12823;7.69;167;26
12828;0;167;64
12832;4.935;167;28
12837;0;167;40
12840;0;167;47
12845;177;167;14
12850;0;167;65
12855;0;167;78
12864;0;168;36
12869;0;168;70
12874;0;168;58
